0.001,4,3,0.75,0.35275084310437227
0.003,4,3,0.75,0.35972160572449385
0.005,4,3,0.75,0.354590778735862
0.001,5,3,0.75,0.3571400933243347
0.003,5,3,0.75,0.36723358447870175
0.005,5,3,0.75,0.36417245607622545
0.001,4,5,0.75,0.312681533454016
0.003,4,5,0.75,0.30881256477517005
0.005,4,5,0.75,0.31417600800547185
0.001,5,5,0.75,0.3174044385072221
0.003,5,5,0.75,0.3143418203075394
0.005,5,5,0.75,0.3171579755847917
0.001,4,10,0.75,0.3891049730415785
0.003,4,10,0.75,0.3923413514803453
0.005,4,10,0.75,0.3989424467482157
0.001,5,10,0.75,0.3891049730415785
0.003,5,10,0.75,0.3923413514803453
0.005,5,10,0.75,0.3989424467482157
0.001,4,3,0.8,0.34901727826590045
0.003,4,3,0.8,0.34810960058730483
0.005,4,3,0.8,0.35357349696485574
0.001,5,3,0.8,0.3546166029818841
0.003,5,3,0.8,0.3527513691093018
0.005,5,3,0.8,0.35585833495746494
0.001,4,5,0.8,0.3057860704199459
0.003,4,5,0.8,0.30549246524943074
0.005,4,5,0.8,0.3034221766348349
0.001,5,5,0.8,0.3095464890458341
0.003,5,5,0.8,0.303901718561841
0.005,5,5,0.8,0.3011863200745268
0.001,4,10,0.8,0.3797615257662975
0.003,4,10,0.8,0.3859073671623196
0.005,4,10,0.8,0.387031519479709
0.001,5,10,0.8,0.3797615257662975
0.003,5,10,0.8,0.3859073671623196
0.005,5,10,0.8,0.387031519479709
