0.001,4,3,0.75,0.28299172657072497
0.003,4,3,0.75,0.2832650541063876
0.005,4,3,0.75,0.2834231098516703
0.001,5,3,0.75,0.2900490340732417
0.003,5,3,0.75,0.2931181295339381
0.005,5,3,0.75,0.2923805368278811
0.001,4,5,0.75,0.2569621378930012
0.003,4,5,0.75,0.25787495747378886
0.005,4,5,0.75,0.25961775200778736
0.001,5,5,0.75,0.2622152238016661
0.003,5,5,0.75,0.26477285743641993
0.005,5,5,0.75,0.266052688807548
0.001,4,10,0.75,0.23671859149553973
0.003,4,10,0.75,0.23170319488555424
0.005,4,10,0.75,0.23515250341910887
0.001,5,10,0.75,0.2384467774877175
0.003,5,10,0.75,0.2347519113133096
0.005,5,10,0.75,0.23764663191348584
0.001,4,3,0.8,0.2833322158953718
0.003,4,3,0.8,0.2822481673611965
0.005,4,3,0.8,0.28198799204780856
0.001,5,3,0.8,0.2894717272817876
0.003,5,3,0.8,0.29143052577266265
0.005,5,3,0.8,0.2924457702366827
0.001,4,5,0.8,0.2593151815955973
0.003,4,5,0.8,0.2570036406506181
0.005,4,5,0.8,0.2614743435378185
0.001,5,5,0.8,0.265421505923659
0.003,5,5,0.8,0.2646292833818561
0.005,5,5,0.8,0.2645697588164314
0.001,4,10,0.8,0.2350015581549446
0.003,4,10,0.8,0.23205012559696112
0.005,4,10,0.8,0.2359223501670076
0.001,5,10,0.8,0.23978448899309415
0.003,5,10,0.8,0.23777789529080565
0.005,5,10,0.8,0.23926587900425064
