0.001,5,3,0.75,0.25779086730713774
0.003,5,3,0.75,0.2580677817468124
0.005,5,3,0.75,0.25973542227430807
0.001,5,5,0.75,0.25692605358450377
0.003,5,5,0.75,0.2579969013629512
0.005,5,5,0.75,0.2544240769270146
0.001,5,10,0.75,0.25504297349735433
0.003,5,10,0.75,0.2574051796583566
0.005,5,10,0.75,0.2518525873376213
0.001,5,3,0.8,0.2550719345860045
0.003,5,3,0.8,0.2578615759488689
0.005,5,3,0.8,0.26010923294675414
0.001,5,5,0.8,0.2538124374028385
0.003,5,5,0.8,0.25434836864368326
0.005,5,5,0.8,0.25734566357484756
0.001,5,10,0.8,0.2553587245946331
0.003,5,10,0.8,0.25406504621175896
0.005,5,10,0.8,0.2559832316153851
