0.001,5,3,0.75,0.24644062125434749
0.003,5,3,0.75,0.24425174661922558
0.005,5,3,0.75,0.24442718501547545
0.001,5,5,0.75,0.24229037528297123
0.003,5,5,0.75,0.24301560121975904
0.005,5,5,0.75,0.24284335993181716
0.001,5,10,0.75,0.23995099112944515
0.003,5,10,0.75,0.24225316710206823
0.005,5,10,0.75,0.24051238209933648
0.001,5,3,0.8,0.24716003116032886
0.003,5,3,0.8,0.2460874557693729
0.005,5,3,0.8,0.24655153520874906
0.001,5,5,0.8,0.24339782775438792
0.003,5,5,0.8,0.24466199205223366
0.005,5,5,0.8,0.24369450407761353
0.001,5,10,0.8,0.2420811104471455
0.003,5,10,0.8,0.24357568994279566
0.005,5,10,0.8,0.2438571717192818
